"pcn20cd","avg_value"
"E14000530",8.84666596428571
"E14000531",9.86699175555556
"E14000532",7.77938659574468
"E14000533",9.691237984
"E14000534",8.00976474610592
"E14000535",9.72283636111111
"E14000536",9.34092170422535
"E14000537",8.58651920689655
"E14000538",8.57625052910053
"E14000539",9.06731431556503
"E14000540",11.2335880952381
"E14000541",8.09952542307692
"E14000542",8.32076592941177
"E14000543",6.72055091726619
"E14000544",10.3910092459016
"E14000545",9.10222729824561
"E14000546",9.80003860408163
"E14000547",7.97456137931034
"E14000548",8.63287423214286
"E14000549",11.727991
"E14000550",9.39101449438202
"E14000551",9.51823391428571
"E14000552",9.4119943030303
"E14000553",12.472955
"E14000554",5.76814390292887
"E14000555",12.5621681818182
"E14000556",8.95933346967742
"E14000557",8.14273935526316
"E14000558",10.3005264545455
"E14000559",7.46344125
"E14000560",9.58670925806452
"E14000561",10.78267
"E14000562",9.7652749
"E14000563",10.364868047619
"E14000564",11.3546084
"E14000565",9.21458326086957
"E14000566",10.706493826087
"E14000567",9.320744
"E14000568",9.92549947619048
"E14000569",5.8566138172973
"E14000570",7.52749148780488
"E14000571",8.56769646666667
"E14000572",8.9791396
"E14000573",10.6400889
"E14000574",6.48714264485981
"E14000575",7.03690648571429
"E14000576",8.50368332786885
"E14000577",9.75938977973568
"E14000578",7.83809182352941
"E14000579",8.51225148648649
"E14000580",8.38936010294118
"E14000581",9.70617969230769
"E14000582",9.78640293447294
"E14000583",9.79182498954704
"E14000584",9.26998692307692
"E14000585",9.48547361538462
"E14000586",8.28456776056338
"E14000587",9.13376977777778
"E14000588",8.84217934883721
"E14000589",7.77984080555556
"E14000590",9.76900354193548
"E14000591",11.6895435294118
"E14000592",10.5158366666667
"E14000593",10.7888718965517
"E14000594",10.2404151206349
"E14000595",6.77084445454545
"E14000596",9.60343207366771
"E14000597",8.26079036585366
"E14000598",9.08589559259259
"E14000599",8.88663790909091
"E14000600",8.62544508510638
"E14000601",8.31002256
"E14000602",9.32418033333333
"E14000603",9.18093353386454
"E14000604",9.75934031034483
"E14000605",9.18343839189189
"E14000606",9.58382231818182
"E14000607",10.3687004647887
"E14000608",8.63516624421296
"E14000609",7.52663446017699
"E14000610",8.54738673577236
"E14000611",7.43676466037736
"E14000612",8.33254994
"E14000613",9.66505808134921
"E14000614",6.70815145245902
"E14000615",11.5364545454545
"E14000616",8.27307882562278
"E14000617",9.42778734285714
"E14000618",8.8607781875
"E14000619",9.46280151440329
"E14000620",6.45642364319249
"E14000621",9.68810813043478
"E14000622",10.2091159302326
"E14000623",6.65600206377015
"E14000624",9.64966497845374
"E14000625",10.2416285639535
"E14000626",10.7426026833333
"E14000627",7.86511235897436
"E14000628",11.450528
"E14000629",12.1331966666667
"E14000630",8.87539113157895
"E14000631",8.70177326804124
"E14000632",8.63814295744681
"E14000633",8.08627310914928
"E14000634",11.01868595
"E14000635",8.31302819298246
"E14000636",9.81735852941176
"E14000637",8.3591414591195
"E14000638",7.95723011111111
"E14000639",13.2716022222222
"E14000640",8.22307258518519
"E14000641",7.34363824731183
"E14000642",9.60292609090909
"E14000643",9.69814477014925
"E14000644",10.7628799777778
"E14000645",6.70586339444444
"E14000646",8.44929737142857
"E14000647",5.20335519526627
"E14000648",9.32901523297491
"E14000649",10.1108885925926
"E14000650",9.2301537027027
"E14000651",9.69390944444444
"E14000652",8.82889120454545
"E14000653",8.13468986764706
"E14000654",9.765472
"E14000655",10.6094305263158
"E14000656",9.44319015217391
"E14000657",10.4783110238095
"E14000658",6.91010453333333
"E14000659",10.5305141904762
"E14000660",9.26917580958722
"E14000661",8.74324472
"E14000662",9.86628260714286
"E14000663",10.2087373714286
"E14000664",7.8851058079034
"E14000665",7.94901136203523
"E14000666",7.30086904724409
"E14000667",9.31006728063241
"E14000668",9.05227228333333
"E14000669",8.96172190944882
"E14000670",9.4684492718894
"E14000671",9.77314908695652
"E14000672",9.64323335714286
"E14000673",10.95515125
"E14000674",11.515133125
"E14000675",10.6899351428571
"E14000676",10.6824233333333
"E14000677",7.60715117948718
"E14000678",7.43826399099099
"E14000679",11.57047
"E14000680",8.21667694600432
"E14000681",8.99054468093385
"E14000682",8.88261369642857
"E14000683",8.32974307977208
"E14000684",7.99226483050847
"E14000685",9.57480287837838
"E14000686",7.57637953286713
"E14000687",11.0116552631579
"E14000688",7.80120410569106
"E14000689",8.38608703265306
"E14000690",10.5523638571429
"E14000691",10.1419876052632
"E14000692",10.14031236
"E14000693",10.30103964
"E14000694",9.30173449019608
"E14000695",10.2627850172414
"E14000696",10.4247089130435
"E14000697",9.32742771604938
"E14000698",7.9833374054054
"E14000699",9.52264216666667
"E14000700",9.93000916452442
"E14000701",10.2489862068966
"E14000702",9.18693516666667
"E14000703",11.2357366666667
"E14000704",9.14632919675926
"E14000705",8.19863634879725
"E14000706",7.66215740588235
"E14000707",9.7054759047619
"E14000708",8.08016416326531
"E14000709",7.20376417391304
"E14000710",9.87462940540541
"E14000711",10.2009576296296
"E14000712",8.92529955263158
"E14000713",9.28113047368421
"E14000714",9.76878910072993
"E14000715",10.0306476020408
"E14000716",11.0576093461538
"E14000717",9.32951395375722
"E14000718",11.3268673333333
"E14000719",8.240719921875
"E14000720",11.940672
"E14000721",12.54525
"E14000722",10.3916415925926
"E14000723",7.31526575438596
"E14000724",9.14327339719626
"E14000725",8.16130933333333
"E14000726",11.9301984615385
"E14000727",11.6245383333333
"E14000728",9.27780092788462
"E14000729",10.264854443038
"E14000730",7.43985421917808
"E14000731",9.76282979166667
"E14000732",9.99745516666667
"E14000733",7.31093469230769
"E14000734",9.91014836386768
"E14000735",8.90725810857143
"E14000736",9.59320746938775
"E14000737",10.5367447826087
"E14000738",7.75505787719298
"E14000739",9.16838412149533
"E14000740",8.51371880952381
"E14000741",10.7169883225806
"E14000742",8.67828975474453
"E14000743",7.60997605371901
"E14000744",9.71643005228758
"E14000745",10.0524880882353
"E14000746",5.41669688032787
"E14000747",7.80830855714286
"E14000748",6.84974652037037
"E14000749",9.42988285490196
"E14000750",12.1982
"E14000751",10.1531757457627
"E14000752",10.842373125
"E14000753",8.2235008184438
"E14000754",7.40792306060606
"E14000755",9.61403165384615
"E14000756",7.7855526122449
"E14000757",9.58227129607251
"E14000758",7.5810207
"E14000759",10.6668080322581
"E14000760",11.332693125
"E14000761",12.592372
"E14000762",7.78719699210526
"E14000763",12.0642725
"E14000764",13.04875
"E14000765",7.37062123404255
"E14000766",6.38553935757576
"E14000767",8.99525312621359
"E14000768",12.69558
"E14000769",9.74248571367521
"E14000770",9.85338703448276
"E14000771",9.53477233333333
"E14000772",9.11232076923077
"E14000773",9.70580023076923
"E14000774",8.79336404878049
"E14000775",8.62426654385965
"E14000776",6.27397776091954
"E14000777",9.32918692682927
"E14000778",8.53198483783784
"E14000779",7.5665138974359
"E14000780",7.44945195384615
"E14000781",8.07136065517241
"E14000782",10.532767
"E14000783",10.448566
"E14000784",10.4182711785714
"E14000785",8.2043392238806
"E14000786",7.91479585828877
"E14000787",10.5605515714286
"E14000788",10.5199922
"E14000789",11.43101
"E14000790",11.7459773333333
"E14000791",8.79984979816514
"E14000792",10.0870173064516
"E14000793",7.93573585185185
"E14000794",8.35788757894737
"E14000795",8.0456143125
"E14000796",7.96321685
"E14000797",10.5348623461538
"E14000798",9.3938183490566
"E14000799",7.21573259356913
"E14000800",9.59362527777778
"E14000801",9.7197525
"E14000802",7.48460528571429
"E14000803",8.88374398924731
"E14000804",9.34297327802691
"E14000805",8.76671448333333
"E14000806",9.98587366032609
