"pcn20cd","avg_value"
"E14000530",14.3064783928571
"E14000531",14.3457626666667
"E14000532",10.6466595957447
"E14000533",13.48409648
"E14000534",14.3130005919003
"E14000535",14.3480957407407
"E14000536",15.3340363983903
"E14000537",11.8651576551724
"E14000538",14.5984212698413
"E14000539",14.6688935607676
"E14000540",18.3904466666667
"E14000541",11.1016801153846
"E14000542",11.5531892705882
"E14000543",8.5671570647482
"E14000544",15.8953291803279
"E14000545",14.8123966666667
"E14000546",14.1958719795918
"E14000547",12.8088493103448
"E14000548",12.1926592857143
"E14000549",18.24459
"E14000550",15.684696741573
"E14000551",15.5390145714286
"E14000552",15.6410109090909
"E14000553",18.937873
"E14000554",9.28878021924686
"E14000555",19.3532481818182
"E14000556",14.1288561548387
"E14000557",14.3754228759398
"E14000558",16.7935772727273
"E14000559",10.7958662083333
"E14000560",13.8828390322581
"E14000561",16.0421269565217
"E14000562",14.227859
"E14000563",15.5474233333333
"E14000564",16.029934
"E14000565",13.319282173913
"E14000566",15.7239708695652
"E14000567",13.678509047619
"E14000568",14.9633014285714
"E14000569",8.22343681189189
"E14000570",10.5816792439024
"E14000571",11.8825066666667
"E14000572",9.207845
"E14000573",9.5918457
"E14000574",9.8219163364486
"E14000575",11.4408683571429
"E14000576",14.5125013114754
"E14000577",13.8653535682819
"E14000578",10.8570571470588
"E14000579",11.9142675675676
"E14000580",11.0863760147059
"E14000581",10.9528970384615
"E14000582",15.2157788603989
"E14000583",14.6196200348432
"E14000584",13.155855
"E14000585",13.5923946153846
"E14000586",14.1053274647887
"E14000587",12.229717037037
"E14000588",11.6010825581395
"E14000589",10.8000559166667
"E14000590",16.2783036774194
"E14000591",17.9984658823529
"E14000592",16.7309676190476
"E14000593",17.2176965517241
"E14000594",16.7602998730159
"E14000595",10.6140143506494
"E14000596",14.5168771159875
"E14000597",15.1151607317073
"E14000598",15.8465081481481
"E14000599",13.9132877272727
"E14000600",13.2220757446809
"E14000601",13.1729812
"E14000602",14.1707127777778
"E14000603",15.0117971447543
"E14000604",15.7937544827586
"E14000605",13.0177636936937
"E14000606",15.9601336363636
"E14000607",15.7718915492958
"E14000608",14.7182090740741
"E14000609",9.57088565486726
"E14000610",12.0265977642276
"E14000611",10.4784363962264
"E14000612",11.7714132
"E14000613",16.1945725793651
"E14000614",9.26116150163934
"E14000615",18.1000663636364
"E14000616",11.519721316726
"E14000617",15.7825622857143
"E14000618",12.51810625
"E14000619",15.0279827160494
"E14000620",8.55669464788732
"E14000621",15.8539560869565
"E14000622",14.9609723255814
"E14000623",10.7132606867554
"E14000624",16.0071356653992
"E14000625",15.419953372093
"E14000626",16.5731835
"E14000627",10.3203154102564
"E14000628",16.6293335
"E14000629",18.5237
"E14000630",13.0422026315789
"E14000631",14.9019804123711
"E14000632",11.3434444680851
"E14000633",13.8309038844302
"E14000634",17.75659
"E14000635",13.0559438596491
"E14000636",15.99731
"E14000637",10.5736545660377
"E14000638",12.8039825
"E14000639",19.3974772222222
"E14000640",10.7597572
"E14000641",10.9016492903226
"E14000642",14.967324469697
"E14000643",14.586849761194
"E14000644",15.7395017777778
"E14000645",9.04975118888889
"E14000646",10.7860555285714
"E14000647",7.46981000169062
"E14000648",14.8018505376344
"E14000649",15.5554514814815
"E14000650",13.9826937837838
"E14000651",14.32538
"E14000652",15.5864029545455
"E14000653",10.9722463455882
"E14000654",15.9070976923077
"E14000655",17.3538363157895
"E14000656",15.1033056521739
"E14000657",17.16354
"E14000658",10.8117363333333
"E14000659",16.7827248809524
"E14000660",14.5245867243675
"E14000661",12.1079824
"E14000662",15.0535382142857
"E14000663",15.638556
"E14000664",10.5904401866081
"E14000665",13.13827981409
"E14000666",10.2262138031496
"E14000667",13.8402849407115
"E14000668",12.9877071666667
"E14000669",13.3553874015748
"E14000670",15.1343063133641
"E14000671",13.5518782608696
"E14000672",13.4921975
"E14000673",17.454103125
"E14000674",17.88108
"E14000675",17.0738038095238
"E14000676",17.1435533333333
"E14000677",11.6949929059829
"E14000678",11.7559050750751
"E14000679",18.687961875
"E14000680",13.6866170194384
"E14000681",15.253156848249
"E14000682",15.1648096428571
"E14000683",13.6300408831909
"E14000684",14.3289908474576
"E14000685",14.475842027027
"E14000686",10.2447257118881
"E14000687",17.8420768421053
"E14000688",10.4725997317073
"E14000689",12.4425926816327
"E14000690",16.9919357142857
"E14000691",16.7069536842105
"E14000692",16.4824952
"E14000693",16.68670288
"E14000694",15.3773209803922
"E14000695",15.6405903448276
"E14000696",16.97699
"E14000697",15.2889982716049
"E14000698",12.3239878378378
"E14000699",14.4204143939394
"E14000700",15.5901581491003
"E14000701",16.5861096551724
"E14000702",14.0594238461538
"E14000703",17.5491266666667
"E14000704",15.1795566203704
"E14000705",11.9210940378007
"E14000706",9.97433337058824
"E14000707",14.7220703508772
"E14000708",11.6695297959184
"E14000709",10.6030034782609
"E14000710",15.1479237837838
"E14000711",16.7304988888889
"E14000712",13.5662726315789
"E14000713",13.8614286842105
"E14000714",15.4144024671533
"E14000715",15.9278102040816
"E14000716",13.3546746153846
"E14000717",14.4106993063584
"E14000718",17.9023533333333
"E14000719",14.1019986979167
"E14000720",18.754538
"E14000721",19.2808475
"E14000722",14.0773511111111
"E14000723",10.2585424210526
"E14000724",14.013738411215
"E14000725",12.1850120833333
"E14000726",18.3008830769231
"E14000727",17.7496791666667
"E14000728",14.1486205769231
"E14000729",16.6100078481013
"E14000730",11.3228924863014
"E14000731",15.8855129166667
"E14000732",16.2189772222222
"E14000733",12.0713668131868
"E14000734",15.8284182951654
"E14000735",15.0856624571429
"E14000736",14.5525965306122
"E14000737",16.7524830434783
"E14000738",9.85643363157895
"E14000739",15.4726913084112
"E14000740",12.4268747619048
"E14000741",17.0362506451613
"E14000742",14.406984729927
"E14000743",11.2975124325069
