"pcn20cd","avg_value"
"E14000530",0.4142498375
"E14000531",0.657524306666667
"E14000532",0.379063974468085
"E14000533",0.4948473704
"E14000534",0.348967146261682
"E14000535",0.470596650925926
"E14000536",0.377694342454728
"E14000537",0.505727727586207
"E14000538",0.328004965608466
"E14000539",0.312984510021322
"E14000540",0.617546828571429
"E14000541",0.443155259615385
"E14000542",0.436622789411765
"E14000543",0.304160100719424
"E14000544",0.498347627868852
"E14000545",0.379223480701754
"E14000546",0.43871563244898
"E14000547",0.310374903448276
"E14000548",0.560404941071429
"E14000549",0.66184196
"E14000550",0.420076762921348
"E14000551",0.456633328571429
"E14000552",0.419070172727273
"E14000553",0.7459657
"E14000554",0.227273768702929
"E14000555",0.724392681818182
"E14000556",0.463710991870968
"E14000557",0.370727077255639
"E14000558",0.507406631818182
"E14000559",0.373462054166667
"E14000560",0.548038738709677
"E14000561",0.614541243478261
"E14000562",0.552266425
"E14000563",0.585562771428571
"E14000564",0.779137688
"E14000565",0.46735587826087
"E14000566",0.704110243478261
"E14000567",0.497467204761905
"E14000568",0.543609061904762
"E14000569",0.251124270594595
"E14000570",0.382329765853659
"E14000571",0.483429306666667
"E14000572",0.582274285
"E14000573",0.77526028
"E14000574",0.31751601682243
"E14000575",0.323330582857143
"E14000576",0.410098683606557
"E14000577",0.454853758590308
"E14000578",0.425829005882353
"E14000579",0.438506318918919
"E14000580",0.438364563235294
"E14000581",0.692873703846154
"E14000582",0.487026604700855
"E14000583",0.408434332752613
"E14000584",0.545466638461538
"E14000585",0.577034265384615
"E14000586",0.354068811267606
"E14000587",0.641165981481482
"E14000588",0.6161127
"E14000589",0.468204122222222
"E14000590",0.371358077419355
"E14000591",0.656681270588235
"E14000592",0.554249847619048
"E14000593",0.575818006896552
"E14000594",0.400010808571429
"E14000595",0.200415014749536
"E14000596",0.449969288244514
"E14000597",0.449584182926829
"E14000598",0.517931359259259
"E14000599",0.424781745454545
"E14000600",0.354039772340426
"E14000601",0.343693208
"E14000602",0.445265488888889
"E14000603",0.463975467463479
"E14000604",0.486468827586207
"E14000605",0.399290945045045
"E14000606",0.402835587878788
"E14000607",0.478719470422535
"E14000608",0.305433989236111
"E14000609",0.423594128318584
"E14000610",0.361051225609756
"E14000611",0.374767832075472
"E14000612",0.412542344
"E14000613",0.391884576388889
"E14000614",0.333579242295082
"E14000615",0.642747045454545
"E14000616",0.348508612099644
"E14000617",0.39336564
"E14000618",0.41954253875
"E14000619",0.391606719341564
"E14000620",0.284925195774648
"E14000621",0.50150922173913
"E14000622",0.540274265116279
"E14000623",0.183107255080589
"E14000624",0.413083754119138
"E14000625",0.456471706976744
"E14000626",0.506857173333333
"E14000627",0.407986207692308
"E14000628",0.5820824225
"E14000629",0.716564833333333
"E14000630",0.380676518421053
"E14000631",0.352389437113402
"E14000632",0.500192346808511
"E14000633",0.332407709470305
"E14000634",0.56330478
"E14000635",0.300039206432749
"E14000636",0.474417358823529
"E14000637",0.442352938993711
"E14000638",0.368383758333333
"E14000639",0.836485783333333
"E14000640",0.399313561481482
"E14000641",0.358497588172043
"E14000642",0.446551976515151
"E14000643",0.648278114626866
"E14000644",0.566885522222222
"E14000645",0.335116086111111
"E14000646",0.401405546190476
"E14000647",0.183240618005072
"E14000648",0.378568939605735
"E14000649",0.461479574074074
"E14000650",0.401803743243243
"E14000651",0.434551580555556
"E14000652",0.455628765909091
"E14000653",0.339567477205882
"E14000654",0.488586007692308
"E14000655",0.566021915789474
"E14000656",0.466471289130435
"E14000657",0.51421085952381
"E14000658",0.336508816666667
"E14000659",0.458626339285714
