"pcn20cd","avg_value"
"E14000530",1.14139846428571
"E14000531",1.76222397777778
"E14000532",1.67329508510638
"E14000533",1.811282808
"E14000534",0.858685771962617
"E14000535",1.51401148148148
"E14000536",0.926577493762575
"E14000537",1.780335
"E14000538",0.915358670899471
"E14000539",1.24253282452026
"E14000540",1.48679195238095
"E14000541",1.66387384615385
"E14000542",1.84830308235294
"E14000543",1.18361019208633
"E14000544",1.24308153770492
"E14000545",1.04738986315789
"E14000546",1.68381054693878
"E14000547",0.97035255862069
"E14000548",1.90065357142857
"E14000549",1.2637055
"E14000550",1.0795962247191
"E14000551",0.78011106
"E14000552",1.32197586363636
"E14000553",1.4762185
"E14000554",0.699434257029289
"E14000555",1.49965481818182
"E14000556",2.21860957419355
"E14000557",0.720066940789474
"E14000558",1.08607415909091
"E14000559",1.530583625
"E14000560",1.40182812903226
"E14000561",1.5442322173913
"E14000562",1.367263
"E14000563",1.53419319047619
"E14000564",1.87044656
"E14000565",1.24719408695652
"E14000566",1.77520095652174
"E14000567",1.26802119047619
"E14000568",1.37958071428571
"E14000569",0.852609719783784
"E14000570",1.25836851219512
"E14000571",1.80417843333333
"E14000572",2.18886755
"E14000573",2.38622765
"E14000574",0.946255442056075
"E14000575",1.12122793571429
"E14000576",1.03991824918033
"E14000577",1.69457251101322
"E14000578",1.89210032352941
"E14000579",2.3626792972973
"E14000580",1.86251519117647
"E14000581",3.27680592307692
"E14000582",1.16131929957265
"E14000583",1.35356949477352
"E14000584",1.49707001538462
"E14000585",1.58458838461538
"E14000586",0.791576764788732
"E14000587",2.03604192592593
"E14000588",2.05868506976744
"E14000589",1.61207119444444
"E14000590",1.08026117677419
"E14000591",1.22108182352941
"E14000592",1.02335631428571
"E14000593",1.27142806896552
"E14000594",1.02597987206349
"E14000595",0.745541394619666
"E14000596",2.14244318965517
"E14000597",0.878181385365854
"E14000598",1.03196688518519
"E14000599",1.3064675
"E14000600",2.01639340425532
"E14000601",1.171299608
"E14000602",1.34580211111111
"E14000603",1.09782670916335
"E14000604",0.863353913793103
"E14000605",1.22948782432432
"E14000606",1.26460405151515
"E14000607",1.64741150704225
"E14000608",0.941579447453704
"E14000609",1.52118401769911
"E14000610",1.34668155284553
"E14000611",1.66174635849057
"E14000612",1.92875966
"E14000613",1.08197256607143
"E14000614",1.44655043606557
"E14000615",1.24912890909091
"E14000616",1.00218697544484
"E14000617",1.25365065714286
"E14000618",1.6257792375
"E14000619",0.867803720164609
"E14000620",0.919798307042254
"E14000621",0.927095791304348
"E14000622",1.336905
"E14000623",0.577985648213034
"E14000624",1.04558990912548
"E14000625",1.27267659709302
"E14000626",1.263150565
"E14000627",1.45177497435897
"E14000628",1.916604625
"E14000629",1.493474
"E14000630",1.21149955
"E14000631",0.904881577835052
