"pcn20cd","avg_value"
"E14000530",2.547822875
"E14000531",1.05270398444444
"E14000532",0.732708785106383
"E14000533",1.855486384
"E14000534",2.31461284267913
"E14000535",1.89640487037037
"E14000536",0.603387656338028
"E14000537",0.797371644827586
"E14000538",2.6062118042328
"E14000539",2.32059690895522
"E14000540",1.00111078571429
"E14000541",1.60853460961538
"E14000542",1.74663612941176
"E14000543",0
"E14000544",1.02436463278689
"E14000545",2.47761538596491
"E14000546",2.33799899387755
"E14000547",1.79682755172414
"E14000548",1.04115211071429
"E14000549",0.92632124
"E14000550",2.02134753539326
"E14000551",1.2297134
"E14000552",2.07149184848485
"E14000553",0.42390209
"E14000554",0.902878697238494
"E14000555",0.605435436363636
"E14000556",2.86967276129032
"E14000557",0.922451134210526
"E14000558",1.04996822727273
"E14000559",0
"E14000560",1.01384259032258
"E14000561",0.794278247826087
"E14000562",1.043623135
"E14000563",0.828276638095238
"E14000564",0.384046732
"E14000565",1.10671925217391
"E14000566",0.795498952173913
"E14000567",1.14405792857143
"E14000568",1.03923673809524
"E14000569",0.401099861081081
"E14000570",0.643370304878049
"E14000571",0.71636215
"E14000572",0.40823383
"E14000573",0.284114885
"E14000574",0.716053389719626
"E14000575",0.896379222857143
"E14000576",2.29719798360656
"E14000577",1.86212751982379
"E14000578",0.668272358823529
"E14000579",0.581761383783784
"E14000580",0.687415875
"E14000581",0.0985677884615385
"E14000582",5.46174228490028
"E14000583",2.08778602439024
"E14000584",1.97439115384615
"E14000585",1.86251646153846
"E14000586",2.65721863380282
"E14000587",1.01038517407407
"E14000588",1.0416779372093
"E14000589",1.10060351666667
"E14000590",1.61137047526882
"E14000591",1.1347246
"E14000592",1.53412533333333
"E14000593",1.35793368965517
"E14000594",1.24317287047619
"E14000595",2.02690327643785
"E14000596",2.48046687304075
"E14000597",1.74822624390244
"E14000598",1.83937588888889
"E14000599",1.40874040909091
"E14000600",1.28155790212766
"E14000601",1.43427976
"E14000602",1.07504740555556
"E14000603",6.79356297742364
"E14000604",1.10746942068966
"E14000605",1.17304879414414
"E14000606",1.51420068030303
"E14000607",1.79489149295775
"E14000608",2.51255394791667
"E14000609",0.84577549380531
"E14000610",1.52668421544715
"E14000611",0.751251141509434
"E14000612",0.629847366
"E14000613",2.80849441269841
"E14000614",1.10183548229508
"E14000615",0.837908036363636
"E14000616",2.13391117793594
"E14000617",1.70180231428571
"E14000618",1.20206294
"E14000619",0.320199497942387
"E14000620",0
"E14000621",1.51750513043478
"E14000622",0.827824544186047
"E14000623",2.90520652067274
"E14000624",3.362437626109
"E14000625",2.3967503255814
"E14000626",0.890738858333333
"E14000627",0.837182487179487
"E14000628",1.0085501525
"E14000629",0.8472143
"E14000630",1.66253684210526
"E14000631",2.4111276443299
"E14000632",1.65250606170213
"E14000633",2.51071253130016
"E14000634",1.1069457
"E14000635",2.04314340935673
"E14000636",1.56553902941176
"E14000637",0.602063308805031
"E14000638",2.04657397222222
"E14000639",0.145931405555556
"E14000640",0.135616511851852
"E14000641",0.90629151344086
"E14000642",1.01039358409091
"E14000643",3.26117585402985
"E14000644",1.25018875333333
"E14000645",1.37353835722222
"E14000646",0.836811612857143
"E14000647",0
"E14000648",2.81049083333333
"E14000649",1.5491182962963
"E14000650",1.64401954054054
"E14000651",1.54288715833333
"E14000652",1.62983018636364
"E14000653",0.770269631617647
"E14000654",1.27582399615385
"E14000655",1.18237426315789
"E14000656",1.59145113043478
"E14000657",1.11527581428571
"E14000658",1.00620981666667
"E14000659",0.934890786904762
"E14000660",2.3246845126498
"E14000661",0.7209948
"E14000662",1.57061696428571
"E14000663",1.40676703714286
"E14000664",1.76619758836443
"E14000665",2.63057481898239
"E14000666",1.50699182755906
"E14000667",1.94374472727273
"E14000668",1.72897936666667
"E14000669",1.89050311417323
"E14000670",0.153715266820277
"E14000671",0.876635186956522
"E14000672",0.833975378571429
"E14000673",1.02638911875
"E14000674",1.0944003125
"E14000675",1.53457528571429
"E14000676",1.32163188
"E14000677",1.11936323162393
"E14000678",2.70828840540541
